index,participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,belief_cheat_clean,total_cheaters,belief_whistle,belief_whistle_clean,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
2382,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,6,manager,6,0,0,2,firm,12,24,240,0,240,0,2,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2383,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,7,manager,5,0,0,2,firm,12,24,240,0,240,0,0,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2384,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,8,manager,5,0,0,2,firm,12,24,240,0,240,0,2,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2385,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,9,manager,6,0,0,2,firm,12,24,240,0,240,0,1,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2386,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,10,manager,6,0,0,2,firm,12,24,240,0,240,0,2,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2387,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,11,manager,6,0,0,2,firm,12,24,240,0,240,0,1,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2388,i7v85ofj,PC01,13.7,Session 13,Birmingham,1,Baseline,1,12,manager,6,0,0,2,firm,12,24,240,0,240,0,2,1370,960,0.1388889,0.16666667,1,0.11111111,0.12121212,20,0,0.5,0.5,0.25,0.5,10,4,300,12.82,100,26,Other,Female
2557,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,1,employee,6,0,0,2,firm,12,12,120,0,150,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2558,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,2,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2559,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,3,employee,6,0,1,3,firm,12,24,240,0,180,1,1,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2560,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,4,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2561,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,5,employee,6,0,1,1,firm,12,12,120,0,150,0,3,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2562,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,6,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2563,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,7,employee,6,0,0,2,firm,12,24,240,0,180,0,0,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2564,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,8,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2565,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,9,employee,6,0,0,3,firm,11,22,220,0,175,0,1,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2566,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,10,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2567,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,2,11,employee,6,0,0,1,firm,12,24,240,0,180,0,1,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
2568,jh7twm9s,PC03,9.1000004,Session 13,Birmingham,1,Baseline,3,12,public,6,0,0,4,public,0,0,0,0,120,0,2,910,600,0.58333331,0.875,1,0.45833334,0.46969697,20,0,0.25,0.25,0,0.75,30,1,180,7.8200002,100,23,Other,Male
3769,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,1,employee,6,0,0,3,firm,12,24,240,0,180,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3770,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,2,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3771,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,3,employee,6,0,0,1,firm,12,24,240,0,180,1,1,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3772,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,4,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3773,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,5,employee,6,0,0,2,firm,12,24,240,0,180,0,3,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3774,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,6,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3775,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,7,employee,6,0,0,3,firm,12,24,240,0,180,0,0,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3776,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,8,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3777,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,9,employee,6,0,0,1,firm,12,24,240,0,180,0,1,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3778,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,10,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3779,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,3,11,employee,6,0,0,2,firm,12,24,240,0,180,0,1,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
3780,rnoy02ut,PC07,9.1999998,Session 13,Birmingham,1,Baseline,6,12,public,6,0,0,4,public,0,0,0,0,120,0,2,923,600,0.91666669,1.375,1,0.95833331,1.0454545,20,0,0.5,0.5,0.25,0.25,10,2,220,34.880001,93,18,Humanities,Female
4045,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,1,employee,6,0,0,3,firm,12,24,240,0,180,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4046,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,2,public,6,0,0,4,public,0,0,0,0,120,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4047,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,3,employee,6,0,0,1,firm,12,24,240,0,180,1,1,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4048,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,4,public,6,0,0,4,public,0,0,0,0,120,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4049,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,5,employee,6,0,0,2,firm,12,24,240,0,180,0,3,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4050,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,6,public,6,0,0,4,public,0,0,0,0,120,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4051,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,7,employee,6,0,0,3,firm,12,24,240,0,180,0,0,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4052,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,8,public,6,0,0,4,public,0,0,0,0,120,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4053,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,9,employee,6,0,0,1,firm,12,24,240,0,180,0,1,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4054,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,10,public,6,0,0,4,public,0,0,0,0,120,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4055,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,2,11,employee,6,0,0,2,firm,12,24,240,0,180,0,1,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4056,tsfgzr4y,PC02,9.1999998,Session 13,Birmingham,1,Baseline,5,12,public,5,0,0,4,public,0,0,0,0,100,0,2,920,580,0.5,0.75,1,0.5,0.54545456,20,0,0.5,0.5,0,1,20,2,220,7.8200002,100,20,Other,Female
4117,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,1,manager,3,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4118,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,2,manager,6,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4119,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,3,manager,5,0,0,3,firm,12,24,240,0,240,1,1,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4120,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,4,manager,6,0,0,3,firm,11,22,220,0,230,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4121,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,5,manager,5,0,0,3,firm,12,24,240,0,240,0,3,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4122,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,6,manager,6,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4123,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,7,manager,6,0,0,3,firm,12,24,240,0,240,0,0,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4124,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,8,manager,5,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4125,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,9,manager,6,0,0,3,firm,11,22,220,0,230,0,1,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4126,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,10,manager,6,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4127,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,11,manager,4,0,0,3,firm,12,24,240,0,240,0,1,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4128,u82f7rcw,PC10,12,Session 13,Birmingham,1,Baseline,1,12,manager,5,0,0,3,firm,12,24,240,0,240,0,2,1195,950,0.083333336,0.125,1,0.16666667,0.18181819,20,20,0.25,0.75,0,1,20,1,120,26.870001,85,18,Natural and Applied Sciences,Female
4177,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,1,employee,6,0,1,2,firm,12,12,120,0,150,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4178,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,2,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4179,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,3,employee,6,0,0,3,firm,12,24,240,0,180,1,1,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4180,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,4,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4181,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,5,employee,6,0,0,1,firm,12,12,120,0,150,0,3,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4182,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,6,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4183,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,7,employee,6,0,0,2,firm,12,24,240,0,180,0,0,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4184,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,8,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4185,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,9,employee,5,0,0,3,firm,11,22,220,0,155,0,1,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4186,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,10,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4187,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,3,11,employee,6,0,0,1,firm,12,24,240,0,180,0,1,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4188,uo0b7rvm,PC06,8.8999996,Session 13,Birmingham,1,Baseline,4,12,public,6,0,0,4,public,0,0,0,0,120,0,2,885,600,0.27777779,0.41666666,1,0.41666666,0.43939394,20,0,0,0.5,0,1,20,1,180,10.39,85,19,Natural and Applied Sciences,Female
4345,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,1,employee,6,0,0,1,firm,11,11,110,0,148,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4346,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,2,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4347,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,3,employee,6,0,0,2,firm,12,24,240,0,180,1,1,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4348,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,4,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4349,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,5,employee,6,0,1,3,firm,12,24,240,0,180,0,3,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4350,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,6,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4351,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,7,employee,6,0,0,1,firm,12,12,120,0,150,0,0,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4352,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,8,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4353,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,9,employee,6,0,0,2,firm,12,24,240,0,180,0,1,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4354,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,10,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4355,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,3,11,employee,6,0,0,3,firm,12,24,240,0,180,0,1,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4356,w61ks33m,PC09,9.1000004,Session 13,Birmingham,1,Baseline,2,12,public,6,0,0,4,public,0,0,0,0,120,0,2,914,600,0.66666669,1,1,0.41666666,0.43939394,20,0,0.25,0.5,0,0.75,40,1,180,32.16,94,24,Other,Male
4993,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,1,public,6,0,0,4,public,0,0,0,0,120,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4994,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,2,employee,6,0,0,2,firm,12,24,240,0,180,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4995,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,3,public,6,0,0,4,public,0,0,0,0,100,1,1,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4996,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,4,employee,5,0,1,3,firm,11,22,220,0,155,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4997,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,5,public,6,0,0,4,public,0,0,0,0,120,0,3,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4998,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,6,employee,6,0,0,1,firm,12,24,240,0,180,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
4999,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,7,public,6,0,0,4,public,0,0,0,0,120,0,0,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
5000,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,8,employee,6,0,0,2,firm,12,24,240,0,180,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
5001,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,9,public,6,0,0,4,public,0,0,0,0,120,0,1,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
5002,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,10,employee,6,0,0,3,firm,12,24,240,0,180,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
5003,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,3,11,public,6,0,0,4,public,0,0,0,0,120,0,1,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
5004,zrmm0nap,PC05,9,Session 13,Birmingham,1,Baseline,2,12,employee,6,0,0,1,firm,12,12,120,0,150,0,2,895,525,0.5,0.75,1,0.5,0.530303,20,0,0.5,0.5,0.25,0.5,10,3,260,16.26,100,20,Natural and Applied Sciences,Female
1177,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,1,manager,4,0,0,3,firm,12,24,360,1,300,0,1,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1178,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,2,manager,6,0,0,3,firm,12,24,180,0,210,0,0,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1179,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,3,manager,6,0,0,3,firm,12,24,360,1,300,0,2,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1180,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,4,manager,5,0,0,3,firm,12,24,180,0,210,0,1,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1181,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,5,manager,6,0,0,3,firm,11,22,165,0,203,0,2,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1182,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,6,manager,6,0,0,3,firm,12,24,180,0,210,0,2,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1183,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,7,manager,4,0,0,3,firm,12,24,180,0,210,0,1,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
1184,8qpcw2qf,PC14,12.8,Session 14,Birmingham,1,Competition,1,8,manager,6,0,0,3,firm,12,24,360,1,300,0,0,1283,1020,0,0,1,0.33333334,0.36363637,10,20,0,0.25,0,1,10,0,140,37.48,93,34,Social Sciences,Female
